,Unnamed: 0,siparis_id,musteri_id,siparis_tarihi,sehir,bolge,kategori,urun_adi,adet,birim_fiyat,indirim_orani,kargo_ucreti,odeme_turu,musteri_tipi,teslimat_gunu,musteri_puani,iade_durumu,kar_marji_orani,toplam_tutar,siparis_yili,siparis_ayi,siparis_gunu,haftanin_gunu
1204,1224,SIP101039,MUS1281,2024-02-02 10:31:00,Kocaeli,Marmara,Kitap,Girişimcilik,2,215.03,0.0,39.9,Havale/EFT,Yeni,4.0,4.0,Hayır,0.307,469.96,2024,2,2,Friday
1205,1225,SIP100253,MUS1215,2024-07-12 22:56:00,Bursa,Marmara,Ev Yaşam,Saklama Kutusu,2,225.73,0.05,29.9,Havale/EFT,Yeni,4.0,4.0,Hayır,0.412,458.79,2024,7,12,Friday
1206,1226,SIP100239,MUS1229,2024-05-23 15:20:00,İzmir,Ege,Elektronik,Bluetooth Hoparlör,1,1263.86,0.0,39.9,Dijital Cüzdan,Yeni,3.0,5.0,Hayır,0.196,1303.76,2024,5,23,Thursday
1207,1227,SIP101145,MUS1006,2024-03-02 22:41:00,İstanbul,Marmara,Elektronik,Bluetooth Hoparlör,2,1190.88,0.1,59.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.207,2203.48,2024,3,2,Saturday
1208,1228,SIP100845,MUS1078,2024-11-16 14:57:00,Mersin,Akdeniz,Ofis,Kalem Seti,1,93.66,0.1,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.238,124.19,2024,11,16,Saturday
1209,1229,SIP100846,MUS1084,2024-02-24 11:09:00,Antalya,Akdeniz,Kitap,Zaman Yönetimi,1,165.05,0.05,49.9,Kredi Kartı,Yeni,1.0,5.0,Hayır,0.37,206.7,2024,2,24,Saturday
1210,1230,SIP100555,MUS1340,2025-03-29 18:08:00,Ankara,İç Anadolu,Ev Yaşam,Saklama Kutusu,2,215.11,0.0,49.9,Kredi Kartı,Mevcut,3.0,5.0,Evet,0.386,480.12,2025,3,29,Saturday
1211,1231,SIP101221,MUS1111,2025-12-12 09:04:00,Mersin,Akdeniz,Ev Yaşam,Masa Lambası,3,668.18,0.1,39.9,Dijital Cüzdan,Yeni,4.0,4.0,Evet,0.349,1843.99,2025,12,12,Friday
1213,1233,SIP100251,MUS1428,2024-05-01 10:34:00,Kayseri,İç Anadolu,Ev Yaşam,Saklama Kutusu,3,244.62,0.05,29.9,Kredi Kartı,Yeni,5.0,4.0,Hayır,0.386,727.07,2024,5,1,Wednesday
1214,1234,SIP100740,MUS1042,2024-10-03 19:39:00,Antalya,Akdeniz,Ofis,Not Tutucu,1,138.33,0.05,49.9,Banka Kartı,Mevcut,6.0,4.0,Hayır,0.267,181.31,2024,10,3,Thursday
1215,1235,SIP100965,MUS1022,2024-05-17 20:05:00,İzmir,Ege,Kozmetik,Yüz Temizleme Jeli,2,284.81,0.0,29.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.398,599.52,2024,5,17,Friday
1216,1236,SIP100199,MUS1185,2024-08-17 09:12:00,Konya,İç Anadolu,Ofis,Kalem Seti,4,109.97,0.15,39.9,Havale/EFT,Yeni,3.0,5.0,Hayır,0.388,413.8,2024,8,17,Saturday
1217,1237,SIP100898,MUS1051,2024-04-17 13:33:00,İstanbul,Güneydoğu Anadolu,Kozmetik,Nemlendirici,1,370.22,0.0,49.9,Banka Kartı,Mevcut,4.0,4.0,Hayır,0.35,420.12,2024,4,17,Wednesday
1218,1238,SIP101261,MUS1326,2025-09-19 18:28:00,Ankara,İç Anadolu,Kozmetik,Güneş Kremi,3,452.58,0.15,29.9,Kapıda Ödeme,Mevcut,3.0,4.0,Hayır,0.334,1183.98,2025,9,19,Friday
1219,1240,SIP100990,MUS1129,2025-01-25 13:47:00,Adana,Akdeniz,Kitap,Zaman Yönetimi,1,151.07,0.0,39.9,Kredi Kartı,Yeni,4.0,5.0,Evet,0.249,190.97,2025,1,25,Saturday
1220,1241,SIP101041,MUS1197,2024-04-18 14:45:00,Samsun,Karadeniz,Kitap,Veri Bilimi 101,2,257.15,0.0,49.9,Kredi Kartı,VIP,3.0,5.0,Hayır,0.418,481.32,2024,4,18,Thursday
1223,1244,SIP100067,MUS1021,2025-07-06 08:22:00,Mersin,Akdeniz,Spor,Yoga Matı,2,727.55,0.05,59.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.29,1442.24,2025,7,6,Sunday
1224,1245,SIP101362,MUS1138,2024-06-03 08:20:00,İzmir,Ege,Kitap,İş Analitiği Rehberi,4,303.04,0.0,39.9,Havale/EFT,Mevcut,5.0,5.0,Hayır,0.246,1252.06,2024,6,3,Monday
1225,1246,SIP100934,MUS1333,2025-11-28 16:56:00,Adana,Akdeniz,Kozmetik,Güneş Kremi,3,442.51,0.15,39.9,Kredi Kartı,VIP,7.0,4.0,Hayır,0.199,1168.3,2025,11,28,Friday
1227,1248,SIP100096,MUS1282,2025-02-25 19:31:00,Adana,Akdeniz,Ev Yaşam,Saklama Kutusu,3,239.52,0.15,39.9,Kredi Kartı,VIP,4.0,5.0,Hayır,0.276,650.68,2025,2,25,Tuesday
1228,1249,SIP101386,MUS1364,2024-05-14 09:26:00,İstanbul,Marmara,Kitap,Python Notları,4,202.08,0.05,39.9,Kapıda Ödeme,Yeni,2.0,5.0,Hayır,0.188,807.8,2024,5,14,Tuesday
1229,1250,SIP101400,MUS1173,2025-10-06 13:55:00,Eskişehir,İç Anadolu,Ofis,Defter Seti,1,162.41,0.1,49.9,Dijital Cüzdan,Yeni,3.0,3.0,Hayır,0.24,196.07,2025,10,6,Monday
1230,1251,SIP100522,MUS1357,2024-04-12 11:32:00,Gaziantep,Güneydoğu Anadolu,Spor,Dambıl Seti,1,1398.2,0.1,59.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.265,1318.28,2024,4,12,Friday
1233,1255,SIP100485,MUS1392,2025-05-29 09:18:00,Adana,Akdeniz,Elektronik,Webcam,2,831.76,0.2,29.9,Havale/EFT,Yeni,4.0,4.0,Evet,0.388,1360.72,2025,5,29,Thursday
1235,1257,SIP100312,MUS1254,2025-05-11 10:12:00,İstanbul,Marmara,Ofis,Defter Seti,1,144.79,0.0,39.9,Kapıda Ödeme,VIP,2.0,5.0,Hayır,0.195,184.69,2025,5,11,Sunday
1236,1258,SIP100843,MUS1060,2025-04-24 10:05:00,İstanbul,Marmara,Spor,Suluk,1,207.68,0.05,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.189,247.2,2025,4,24,Thursday
1237,1259,SIP100414,MUS1192,2025-08-21 09:00:00,Adana,Akdeniz,Kozmetik,Şampuan,1,199.24,0.1,39.9,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.22,219.22,2025,8,21,Thursday
1238,1260,SIP101158,MUS1050,2025-09-17 17:04:00,Adana,Akdeniz,Ev Yaşam,Masa Lambası,3,603.96,0.0,49.9,Dijital Cüzdan,Mevcut,3.0,3.0,Hayır,0.212,1861.78,2025,9,17,Wednesday
1239,1261,SIP100032,MUS1203,2024-11-19 22:16:00,Konya,İç Anadolu,Kozmetik,Serum,3,517.21,0.1,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.399,1446.37,2024,11,19,Tuesday
1241,1263,SIP100459,MUS1400,2024-02-19 16:59:00,Trabzon,Karadeniz,Elektronik,Powerbank,1,870.14,0.05,39.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.23,866.53,2024,2,19,Monday
1242,1264,SIP101186,MUS1192,2024-01-05 22:58:00,Ankara,İç Anadolu,Spor,Dambıl Seti,1,1511.06,0.05,49.9,Kredi Kartı,Yeni,6.0,5.0,Hayır,0.33,1485.41,2024,1,5,Friday
1243,1265,SIP100340,MUS1143,2025-03-09 19:25:00,Konya,İç Anadolu,Kozmetik,Şampuan,4,183.91,0.1,39.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.361,701.98,2025,3,9,Sunday
1245,1267,SIP100868,MUS1276,2025-10-26 10:41:00,Kayseri,İç Anadolu,Ev Yaşam,Kahve Kupası,1,186.51,0.0,49.9,Kredi Kartı,Mevcut,6.0,5.0,Hayır,0.407,236.41,2025,10,26,Sunday
1246,1268,SIP100950,MUS1172,2025-12-12 19:29:00,İstanbul,Marmara,Ev Yaşam,Kahve Kupası,1,166.71,0.15,29.9,Banka Kartı,Yeni,5.0,5.0,Hayır,0.394,171.6,2025,12,12,Friday
1247,1269,SIP100140,MUS1035,2024-11-16 18:16:00,Gaziantep,Güneydoğu Anadolu,Ofis,Not Tutucu,2,130.87,0.1,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.262,285.47,2024,11,16,Saturday
1252,1275,SIP100732,MUS1284,2024-06-09 20:50:00,Ankara,İç Anadolu,Ofis,Kalem Seti,1,98.07,0.0,29.9,Banka Kartı,Mevcut,3.0,4.0,Hayır,0.311,127.97,2024,6,9,Sunday
1253,1276,SIP100265,MUS1255,2025-04-22 16:41:00,Antalya,Akdeniz,Ofis,Not Tutucu,3,135.67,0.0,49.9,Kredi Kartı,Yeni,2.0,3.0,Hayır,0.183,456.91,2025,4,22,Tuesday
1254,1277,SIP100275,MUS1435,2025-04-15 17:15:00,İzmir,Ege,Ofis,Not Tutucu,1,134.85,0.05,39.9,Dijital Cüzdan,Yeni,4.0,4.0,Hayır,0.201,168.01,2025,4,15,Tuesday
1256,1279,SIP100445,MUS1248,2024-01-30 21:43:00,İzmir,Ege,Ofis,Kalem Seti,1,110.1,0.15,49.9,Dijital Cüzdan,Mevcut,2.0,5.0,Hayır,0.182,143.48,2024,1,30,Tuesday
1257,1280,SIP100040,MUS1408,2025-01-13 17:35:00,Eskişehir,İç Anadolu,Kozmetik,Yüz Temizleme Jeli,2,291.06,0.0,49.9,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.191,632.02,2025,1,13,Monday
1258,1281,SIP101123,MUS1091,2025-05-17 19:11:00,Kayseri,İç Anadolu,Ev Yaşam,Organizer,3,271.13,0.1,39.9,Banka Kartı,Yeni,3.0,4.0,Hayır,0.309,771.95,2025,5,17,Saturday
1259,1282,SIP101265,MUS1371,2025-03-31 08:58:00,Konya,İç Anadolu,Kitap,Girişimcilik,1,183.66,0.05,39.9,Dijital Cüzdan,VIP,4.0,5.0,Hayır,0.219,214.38,2025,3,31,Monday
1260,1283,SIP100022,MUS1343,2024-03-10 22:02:00,Adana,Akdeniz,Elektronik,Bluetooth Hoparlör,1,1180.22,0.0,29.9,Kapıda Ödeme,Yeni,1.0,5.0,Hayır,0.391,1210.12,2024,3,10,Sunday
1261,1284,SIP100706,MUS1433,2024-01-04 16:45:00,Ankara,İç Anadolu,Spor,Spor Çantası,2,907.39,0.0,39.9,Dijital Cüzdan,Mevcut,4.0,5.0,Hayır,0.286,1854.68,2024,1,4,Thursday
1262,1285,SIP100518,MUS1162,2025-06-19 09:33:00,Gaziantep,Güneydoğu Anadolu,Elektronik,Powerbank,2,887.75,0.0,0.0,Kredi Kartı,Mevcut,4.0,3.0,Hayır,0.39,1775.5,2025,6,19,Thursday
1263,1286,SIP101174,MUS1163,2024-11-27 18:52:00,Adana,Akdeniz,Kozmetik,Nemlendirici,1,366.82,0.0,49.9,Dijital Cüzdan,Mevcut,2.0,3.0,Hayır,0.386,416.72,2024,11,27,Wednesday
1264,1287,SIP100355,MUS1433,2025-05-18 08:09:00,Bursa,Marmara,Ev Yaşam,Kahve Kupası,1,176.16,0.0,39.9,Havale/EFT,Yeni,5.0,4.0,Hayır,0.407,216.06,2025,5,18,Sunday
1265,1288,SIP100298,MUS1205,2024-06-19 18:39:00,Kocaeli,Marmara,Kitap,İş Analitiği Rehberi,4,284.06,0.0,39.9,Kredi Kartı,VIP,2.0,4.0,Hayır,0.273,1176.14,2024,6,19,Wednesday
1266,1289,SIP101077,MUS1051,2025-06-25 13:44:00,Antalya,Akdeniz,Spor,Yoga Matı,2,744.93,0.05,49.9,Banka Kartı,Yeni,4.0,3.0,Hayır,0.2,1465.27,2025,6,25,Wednesday
1268,1291,SIP101223,MUS1187,2025-11-02 10:54:00,Ankara,İç Anadolu,Ofis,Not Tutucu,3,124.69,0.0,29.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.185,403.97,2025,11,2,Sunday
1269,1292,SIP100925,MUS1244,2024-12-02 08:58:00,Ankara,İç Anadolu,Spor,Spor Çantası,2,881.88,0.05,49.9,Havale/EFT,Mevcut,1.0,4.0,Evet,0.334,1725.47,2024,12,2,Monday
1270,1293,SIP100123,MUS1189,2025-01-09 09:50:00,Adana,Akdeniz,Spor,Spor Çantası,1,821.09,0.1,39.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.309,778.88,2025,1,9,Thursday
1271,1294,SIP101228,MUS1253,2024-07-17 12:12:00,Konya,İç Anadolu,Kitap,Zaman Yönetimi,1,166.23,0.0,39.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.38,206.13,2024,7,17,Wednesday
1272,1295,SIP101092,MUS1211,2024-04-13 14:31:00,İstanbul,Marmara,Ofis,Defter Seti,2,153.68,0.0,59.9,Kredi Kartı,Mevcut,1.0,4.0,Hayır,0.353,367.26,2024,4,13,Saturday
1274,1297,SIP101152,MUS1145,2024-02-19 13:05:00,İstanbul,Marmara,Spor,Yoga Matı,4,729.73,0.0,59.9,Kredi Kartı,Yeni,3.0,4.0,Hayır,0.286,2978.82,2024,2,19,Monday
1275,1298,SIP101164,MUS1193,2024-09-07 19:52:00,İstanbul,Marmara,Kitap,Veri Bilimi 101,1,268.48,0.0,39.9,Banka Kartı,Yeni,2.0,3.0,Hayır,0.347,308.38,2024,9,7,Saturday
1277,1300,SIP100967,MUS1257,2024-08-27 12:41:00,İzmir,Ege,Ev Yaşam,Kahve Kupası,3,185.6,0.0,59.9,Kredi Kartı,VIP,6.0,3.0,Hayır,0.342,616.7,2024,8,27,Tuesday
1279,1302,SIP100158,MUS1230,2024-06-30 20:40:00,İstanbul,Marmara,Kitap,Veri Bilimi 101,2,266.89,0.0,0.0,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.336,533.78,2024,6,30,Sunday
1280,1303,SIP101119,MUS1276,2024-12-30 11:46:00,Ankara,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1566.62,0.0,39.9,Dijital Cüzdan,Yeni,4.0,3.0,Hayır,0.289,1606.52,2024,12,30,Monday
1281,1304,SIP101280,MUS1274,2025-12-21 13:04:00,Samsun,Karadeniz,Ofis,Not Tutucu,4,131.84,0.0,0.0,Dijital Cüzdan,Yeni,3.0,4.0,Hayır,0.313,489.47,2025,12,21,Sunday
1282,1305,SIP101064,MUS1266,2025-02-07 16:52:00,İzmir,Ege,Kitap,Veri Bilimi 101,1,252.8,0.0,39.9,Banka Kartı,Mevcut,4.0,3.0,Hayır,0.302,292.7,2025,2,7,Friday
1283,1306,SIP101155,MUS1368,2024-06-14 10:43:00,Antalya,Akdeniz,Elektronik,Webcam,3,960.14,0.1,29.9,Kredi Kartı,VIP,6.0,4.0,Hayır,0.38,2622.28,2024,6,14,Friday
1284,1308,SIP100190,MUS1219,2024-04-15 09:20:00,İstanbul,Marmara,Ofis,Mouse Pad,1,170.67,0.0,49.9,Banka Kartı,Yeni,1.0,5.0,Hayır,0.418,220.57,2024,4,15,Monday
1285,1309,SIP100590,MUS1284,2024-11-18 08:49:00,Ankara,İç Anadolu,Ev Yaşam,Masa Lambası,1,689.07,0.1,49.9,Kapıda Ödeme,Mevcut,3.0,4.0,Hayır,0.313,670.06,2024,11,18,Monday
1286,1310,SIP100761,MUS1185,2025-05-17 13:38:00,Trabzon,Karadeniz,Spor,Dambıl Seti,1,1477.31,0.0,39.9,Banka Kartı,VIP,3.0,4.0,Hayır,0.341,1517.21,2025,5,17,Saturday
1287,1311,SIP101063,MUS1095,2024-05-08 09:20:00,Adana,Akdeniz,Ofis,Kalem Seti,1,102.32,0.05,39.9,Kredi Kartı,VIP,3.0,5.0,Hayır,0.395,137.1,2024,5,8,Wednesday
1288,1312,SIP100243,MUS1112,2025-12-19 16:58:00,Trabzon,Karadeniz,Ofis,Not Tutucu,2,146.36,0.0,29.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.384,322.62,2025,12,19,Friday
1289,1313,SIP100885,MUS1137,2024-09-08 21:51:00,İzmir,Ege,Spor,Yoga Matı,1,677.75,0.15,0.0,Kredi Kartı,Yeni,1.0,3.0,Hayır,0.192,576.09,2024,9,8,Sunday
1290,1314,SIP100621,MUS1114,2024-02-03 14:48:00,İstanbul,Marmara,Ev Yaşam,Masa Lambası,2,653.22,0.0,39.9,Dijital Cüzdan,VIP,2.0,5.0,Hayır,0.23,1346.34,2024,2,3,Saturday
1291,1315,SIP100651,MUS1440,2025-02-02 10:38:00,Kayseri,İç Anadolu,Kozmetik,Serum,1,592.17,0.0,39.9,Kredi Kartı,Mevcut,6.0,4.0,Hayır,0.357,632.07,2025,2,2,Sunday
1293,1317,SIP100923,MUS1259,2024-05-23 19:35:00,Ankara,İç Anadolu,Spor,Yoga Matı,2,655.56,0.1,39.9,Dijital Cüzdan,Mevcut,2.0,5.0,Hayır,0.197,1219.91,2024,5,23,Thursday
1294,1318,SIP100160,MUS1189,2024-02-27 13:32:00,Ankara,İç Anadolu,Ofis,Kalem Seti,2,96.73,0.2,29.9,Kredi Kartı,Mevcut,3.0,5.0,Evet,0.319,184.67,2024,2,27,Tuesday
1295,1319,SIP100883,MUS1150,2024-06-20 18:07:00,Antalya,Akdeniz,Kozmetik,Yüz Temizleme Jeli,1,282.78,0.2,29.9,Dijital Cüzdan,VIP,2.0,5.0,Hayır,0.239,256.12,2024,6,20,Thursday
1296,1320,SIP100538,MUS1410,2025-06-07 12:25:00,Kayseri,İç Anadolu,Spor,Dambıl Seti,1,1576.87,0.0,39.9,Kredi Kartı,Mevcut,2.0,4.0,Evet,0.317,1616.77,2025,6,7,Saturday
1297,1321,SIP100241,MUS1160,2024-06-12 14:43:00,Adana,Akdeniz,Spor,Suluk,1,196.64,0.1,0.0,Kredi Kartı,VIP,4.0,4.0,Hayır,0.281,176.98,2024,6,12,Wednesday
1298,1322,SIP100014,MUS1151,2025-11-29 22:34:00,Kayseri,İç Anadolu,Elektronik,Kablosuz Kulaklık,1,1742.85,0.05,59.9,Havale/EFT,Mevcut,4.0,5.0,Hayır,0.225,1715.61,2025,11,29,Saturday
1300,1324,SIP101354,MUS1008,2024-03-19 09:32:00,Mersin,Akdeniz,Ofis,Defter Seti,2,151.22,0.05,29.9,Havale/EFT,Mevcut,5.0,3.0,Hayır,0.329,317.22,2024,3,19,Tuesday
1301,1325,SIP100929,MUS1184,2024-01-10 11:47:00,Bursa,Marmara,Ev Yaşam,Kahve Kupası,1,194.83,0.1,39.9,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.419,215.25,2024,1,10,Wednesday
1302,1326,SIP100796,MUS1134,2025-05-19 20:29:00,Konya,İç Anadolu,Elektronik,Powerbank,1,844.77,0.05,49.9,Kredi Kartı,Mevcut,4.0,4.0,Hayır,0.374,852.43,2025,5,19,Monday
1303,1327,SIP100356,MUS1202,2025-04-14 19:05:00,Bursa,Marmara,Kitap,İş Analitiği Rehberi,2,264.07,0.1,49.9,Banka Kartı,Mevcut,5.0,4.0,Hayır,0.186,525.23,2025,4,14,Monday
1304,1328,SIP101059,MUS1193,2025-02-10 15:19:00,Ankara,İç Anadolu,Elektronik,Bluetooth Hoparlör,2,1134.87,0.0,0.0,Havale/EFT,VIP,3.0,4.0,Hayır,0.23,2269.74,2025,2,10,Monday
1305,1329,SIP100335,MUS1106,2024-10-18 20:44:00,Antalya,Akdeniz,Kozmetik,Serum,2,501.48,0.05,0.0,Kredi Kartı,Mevcut,4.0,5.0,Hayır,0.406,952.81,2024,10,18,Friday
1307,1331,SIP100185,MUS1235,2025-12-13 15:40:00,Konya,İç Anadolu,Kitap,Zaman Yönetimi,5,172.16,0.05,29.9,Kredi Kartı,Yeni,4.0,5.0,Hayır,0.377,847.66,2025,12,13,Saturday
1308,1332,SIP100824,MUS1328,2025-12-08 22:50:00,İstanbul,Marmara,Kitap,Veri Bilimi 101,1,257.83,0.05,59.9,Banka Kartı,Yeni,4.0,5.0,Hayır,0.218,304.84,2025,12,8,Monday
1309,1333,SIP101337,MUS1431,2024-02-09 14:06:00,Adana,Akdeniz,Elektronik,Webcam,1,903.43,0.1,0.0,Dijital Cüzdan,Mevcut,5.0,5.0,Hayır,0.22,813.09,2024,2,9,Friday
1310,1334,SIP101002,MUS1171,2025-10-08 19:24:00,Samsun,Karadeniz,Kozmetik,Güneş Kremi,2,484.89,0.0,29.9,Banka Kartı,VIP,5.0,5.0,Hayır,0.382,999.68,2025,10,8,Wednesday
1311,1335,SIP100188,MUS1255,2025-02-13 19:28:00,Ankara,İç Anadolu,Ofis,Not Tutucu,2,124.22,0.1,59.9,Kredi Kartı,Mevcut,2.0,3.0,Hayır,0.203,283.5,2025,2,13,Thursday
1312,1336,SIP100942,MUS1050,2024-04-14 18:03:00,Konya,İç Anadolu,Spor,Yoga Matı,1,664.94,0.0,29.9,Banka Kartı,Yeni,5.0,5.0,Hayır,0.256,694.84,2024,4,14,Sunday
1313,1337,SIP100285,MUS1139,2025-01-04 09:05:00,İstanbul,Marmara,Spor,Suluk,2,216.35,0.15,59.9,Kredi Kartı,Yeni,1.0,4.0,Hayır,0.269,427.69,2025,1,4,Saturday
1314,1338,SIP100900,MUS1326,2025-08-25 16:33:00,İzmir,Ege,Kozmetik,Şampuan,5,193.71,0.0,39.9,Havale/EFT,Mevcut,3.0,4.0,Hayır,0.268,1008.45,2025,8,25,Monday
1315,1339,SIP101395,MUS1182,2024-07-23 10:18:00,İzmir,Ege,Ev Yaşam,Saklama Kutusu,1,259.77,0.05,49.9,Kredi Kartı,Mevcut,5.0,3.0,Hayır,0.374,296.68,2024,7,23,Tuesday
1316,1340,SIP100166,MUS1336,2024-12-07 09:37:00,Konya,İç Anadolu,Kozmetik,Nemlendirici,2,412.45,0.0,39.9,Banka Kartı,VIP,3.0,5.0,Hayır,0.35,864.8,2024,12,7,Saturday
1318,1342,SIP100299,MUS1298,2024-04-18 08:06:00,Trabzon,Karadeniz,Ofis,Not Tutucu,2,131.82,0.15,0.0,Kredi Kartı,Mevcut,5.0,5.0,Hayır,0.318,224.09,2024,4,18,Thursday
1319,1343,SIP100536,MUS1340,2024-12-30 10:49:00,İstanbul,Marmara,Ev Yaşam,Organizer,2,264.61,0.2,29.9,Kredi Kartı,VIP,3.0,5.0,Hayır,0.275,453.28,2024,12,30,Monday
1320,1344,SIP100230,MUS1125,2025-07-29 19:17:00,İstanbul,Marmara,Kozmetik,Güneş Kremi,2,436.22,0.05,49.9,Kredi Kartı,Mevcut,2.0,4.0,Hayır,0.325,878.72,2025,7,29,Tuesday
1321,1345,SIP100042,MUS1013,2024-08-30 21:10:00,İzmir,Ege,Kozmetik,Nemlendirici,2,405.41,0.05,49.9,Dijital Cüzdan,Mevcut,3.0,5.0,Hayır,0.273,820.18,2024,8,30,Friday
1322,1346,SIP100869,MUS1360,2024-05-31 15:27:00,İstanbul,Marmara,Ofis,Not Tutucu,1,126.9,0.0,0.0,Kredi Kartı,Yeni,2.0,4.0,Hayır,0.272,126.9,2024,5,31,Friday
1323,1347,SIP100749,MUS1033,2025-04-30 13:26:00,Trabzon,Karadeniz,Kozmetik,Nemlendirici,1,381.76,0.0,39.9,Kredi Kartı,Mevcut,3.0,4.0,Hayır,0.365,421.66,2025,4,30,Wednesday
1325,1349,SIP100447,MUS1317,2025-08-01 11:42:00,Bursa,Marmara,Kitap,Girişimcilik,2,195.2,0.15,0.0,Dijital Cüzdan,Mevcut,3.0,5.0,Hayır,0.195,331.84,2025,8,1,Friday
1326,1350,SIP100350,MUS1206,2025-11-20 22:03:00,Antalya,Akdeniz,Elektronik,Powerbank,1,830.56,0.1,29.9,Kredi Kartı,Mevcut,5.0,4.0,Hayır,0.396,777.4,2025,11,20,Thursday
1327,1351,SIP100046,MUS1136,2024-12-05 08:07:00,Bursa,Marmara,Kitap,Girişimcilik,4,215.61,0.1,49.9,Dijital Cüzdan,Yeni,1.0,3.0,Hayır,0.397,826.1,2024,12,5,Thursday
1328,1352,SIP101377,MUS1397,2024-11-30 12:32:00,Mersin,Akdeniz,Spor,Direnç Bandı,1,238.2,0.1,0.0,Havale/EFT,Yeni,3.0,3.0,Hayır,0.337,214.38,2024,11,30,Saturday
1329,1353,SIP101399,MUS1302,2025-05-01 10:29:00,Samsun,Karadeniz,Kozmetik,Nemlendirici,1,367.63,0.1,39.9,Banka Kartı,Mevcut,2.0,4.0,Hayır,0.368,370.77,2025,5,1,Thursday
1331,1356,SIP100182,MUS1260,2025-06-20 13:04:00,Antalya,Akdeniz,Ev Yaşam,Termos,4,474.26,0.05,39.9,Dijital Cüzdan,Mevcut,4.0,4.0,Hayır,0.254,1842.09,2025,6,20,Friday
1333,1358,SIP100635,MUS1420,2025-09-06 08:15:00,İzmir,Ege,Elektronik,Powerbank,1,821.15,0.0,29.9,Dijital Cüzdan,Yeni,4.0,4.0,Hayır,0.417,851.05,2025,9,6,Saturday
1334,1359,SIP100105,MUS1439,2024-11-25 21:12:00,Kocaeli,Marmara,Spor,Direnç Bandı,3,250.07,0.0,29.9,Dijital Cüzdan,Yeni,5.0,5.0,Hayır,0.379,780.11,2024,11,25,Monday
1335,1360,SIP100061,MUS1427,2024-03-06 14:26:00,Adana,Akdeniz,Kitap,Python Notları,2,235.58,0.15,59.9,Kredi Kartı,Mevcut,1.0,4.0,Evet,0.194,460.39,2024,3,6,Wednesday
1339,1364,SIP100316,MUS1153,2025-07-13 11:27:00,Gaziantep,Güneydoğu Anadolu,Kitap,Zaman Yönetimi,3,176.48,0.0,29.9,Kredi Kartı,Mevcut,2.0,5.0,Hayır,0.335,559.34,2025,7,13,Sunday
1340,1365,SIP100382,MUS1046,2024-12-05 19:04:00,Antalya,Akdeniz,Spor,Dambıl Seti,2,1479.55,0.1,49.9,Kredi Kartı,VIP,2.0,4.0,Hayır,0.399,2713.09,2024,12,5,Thursday
1341,1366,SIP100423,MUS1153,2025-04-28 22:12:00,Antalya,Akdeniz,Kozmetik,Yüz Temizleme Jeli,1,290.1,0.0,29.9,Kredi Kartı,Mevcut,1.0,5.0,Hayır,0.258,320.0,2025,4,28,Monday
1342,1367,SIP101382,MUS1189,2025-03-28 13:33:00,Samsun,Karadeniz,Elektronik,Bluetooth Hoparlör,2,1159.17,0.0,49.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.291,2368.24,2025,3,28,Friday
1344,1369,SIP100664,MUS1187,2025-04-26 11:14:00,Adana,Akdeniz,Kitap,Zaman Yönetimi,4,170.76,0.0,49.9,Kredi Kartı,VIP,2.0,5.0,Hayır,0.364,732.94,2025,4,26,Saturday
1345,1370,SIP101025,MUS1004,2024-05-26 12:47:00,İstanbul,Marmara,Kozmetik,Güneş Kremi,2,468.05,0.1,29.9,Kredi Kartı,Mevcut,3.0,5.0,Hayır,0.181,872.39,2024,5,26,Sunday
1346,1371,SIP100780,MUS1407,2024-01-20 20:30:00,İstanbul,Marmara,Elektronik,Kablosuz Kulaklık,1,1440.97,0.05,29.9,Havale/EFT,Yeni,2.0,5.0,Hayır,0.364,1398.82,2024,1,20,Saturday
1347,1373,SIP101113,MUS1225,2025-02-11 15:43:00,İstanbul,Marmara,Kitap,Python Notları,4,213.8,0.1,49.9,Banka Kartı,Mevcut,5.0,5.0,Evet,0.195,819.58,2025,2,11,Tuesday
1348,1374,SIP101102,MUS1443,2024-10-07 11:59:00,İstanbul,Marmara,Spor,Yoga Matı,2,693.54,0.05,0.0,Kredi Kartı,Yeni,3.0,5.0,Hayır,0.387,1317.73,2024,10,7,Monday
